year,no,instruction,input,result,isAnswerable,isMultipleChoice,isSingleChoiceSolution
2020,27,"คำที่ขีดเส้นใต้ในข้อความต่อไปนี้มีความหมายเกี่ยวกับบุญว่าอย่างไร
ในยุคที่บ้านเมืองประสบปัญหาทางเศรษฐกิจ การประกอบอาชีพและการหา
รายได้ก็ฝืดเคืองไม่เหมือนแต่ก่อน ซ้ำบางคนยังตกงานอีกด้วย คนจำนวนมากอยู่ใน
ภาวะขาดแคลน ส่วนคนที่ช่วยตัวเองรอดและผู้มีอันจะกินที่มีจิตเมตตาก็นำอาหาร
และสิ่งของเครื่องใช้มาแบ่งปันผ่านสถานีตำรวจในท้องที่ สถานีตำรวจจึงทำหน้าที่
เป็นสะพานบุญระหว่างผู้ให้และผู้ต้องการความช่วยเหลือในสังคมอย่างน่าชื่นชม","1. ผู้สร้าง 
2. ตัวกลาง
3. ผู้บริจาค 
4. การถ่ายทอด
5. ความเกี่ยวพัน",2. ตัวกลาง,TRUE,TRUE,TRUE
2020,28,"ข้อใดมีความหมายสอดคล้องกับคำที่ขีดเส้นใต้ในข้อความต่อไปนี้
นักเขียนจะมีดวงตาพิเศษสำหรับมองความเป็นไปของสังคม ผู้อ่านหลายคน
อาจเคยมีประสบการณ์เวลาอ่านงานเขียนดี ๆ แล้วฉุกคิดเกี่ยวกับปัญหาสังคมที่ไม่
เคยนึกถึงมาก่อน เพราะในชีวิตประจำ วันเรามักไม่มีเวลาพินิจพิจารณาความสับสน
วุ่นวายของโลกรอบตัวอย่างจริงจัง ด้วยเหตุนี้นักวิจารณ์จึงเรียกวรรณกรรมว่าเป็น
ปรอทวัดไข้ของสังคม","1.สิ่งที่ช่วยบรรเทาทุกข์
2. สิ่งที่ถ่ายทอดอุดมคติ
3. สิ่งที่สะท้อนบรรยากาศ
4. สิ่งที่นำ เสนอข้อเท็จจริง
5. สิ่งที่แสดงความผันแปรจากปกติ",5. สิ่งที่แสดงความผันแปรจากปกติ,TRUE,TRUE,TRUE
2020,29,"ตามข้อความต่อไปนี้“กุลนารี” มีลักษณะนิสัยหลายประการยกเว้นข้อใด
พ่อของกุลนารีบอกกับเธอว่าเงินเดือนที่ได้รับจากการเป็นครูให้เธอเก็บไว้ใช้เอง
ทั้งหมด ถ้าขาดเหลือก็ให้ส่งข่าวไปบอก ท่านจะส่งมาให้ กุลนารีอยากจะบอกว่าสิ่งที่
เธออยากได้คือความสุขทางใจมากกว่าเงินทอง แต่ถ้าหากเธอพูดออกมาพ่อของเธอก็
อาจจะกังวล ขณะนี้เธอไม่ใช่เด็กอีก แล้วเธอจะต้องดูแลตัวเองให้ได้","1. มักน้อย
2. ใจกว้าง
3. เชื่อมั่นในตนเอง
4. มีความคิดเป็นผู้ใหญ่
5. ใส่ใจความรู้สึกของผู้อื่น",2. ใจกว้าง,TRUE,TRUE,TRUE
2020,30,"ข้อใดเป็นแนวคิดของข้อความต่อไปนี้
ชาวบ้านบางเข้มประกอบอาชีพทำ นาเป็นหลักมาแต่ไหนแต่ไร แม้ว่าจะมี
เทคโนโลยีใหม่ ๆ เข้ามาเสริม แต่ชาวบ้านที่นี่ก็ยังใช้ควายไถนากันอยู่ และคิดว่าจะทำ
เช่นนี้ไปชั่วลูกชั่วหลาน ควายจึงเป็นแรงงานที่ไม่ต้องลงทุนสูง ไม่ต้องจ่ายค่าน้ำมัน
ทุกปียังต้องพาควายไปร่วมแข่งคราดและวิ่งแข่งควาย ซึ่งนับเป็นการสืบทอด
ประเพณี อีกทั้งดึงดูดนักท่องเที่ยวได้อีกด้วย","1. ชาวบ้านมักเชื่อมโยงประเพณีเข้ากับอาชีพของตน
2.  ควายเป็นสัตว์ที่มีคุณค่ายิ่งต่ออาชีพทำนาเป็นเวลานานแล้ว
3.คนที่คิดเลี้ยงควายไว้ในครอบครัวควรใช้ให้เป็นประโยชน์สูงสุด
4. คนบางกลุ่มเห็นความสำคัญ องการใช้ควายทำนายิ่งกว่าใช้เทคโนโลยีสมัยใหม่
5. การใช้ควายทำ นาประหยัดค่าใช้จ่ายสร้างความเพลิดเพลินและสร้างรายได้แก่
ชาวบ้าน",4. คนบางกลุ่มเห็นความสำคัญ องการใช้ควายทำนายิ่งกว่าใช้เทคโนโลยีสมัยใหม่,TRUE,TRUE,TRUE
2020,31,ข้อใดไม่มีการโน้มน้าวใจ,"1. กะหรี่ปั๊บอบไร้น้ำมัน แป้งบาง ไส้หนาและหอมกลิ่นสมุนไพร ลดแคลอรีได้มาก
2. ขอเชิญชม“นิทรรศการภาพถ่าย๑๕๐ปีกรุงเทพฯ” ที่ห้างสรรพสินค้าย่าน
ปทุมวัน
3. หน้ากากอนามัยมีแผ่นกรองเชื้อโรค ผลิตจากโรงงานที่ได้มาตรฐาน
ราคาย่อมเยา หาซื้อได้ทั่วไป
4. ถุงมือยางทำจากวัสดุธรรมชาติ มีความบาง เหนียว ยืดหยุ่นสูง ใส่ทำงานสะดวก
ไม่เกิดอาการแพ้
5. หลังคาเมทัลชีตใช้งานยาวนานกว่า ๒๕ ปี ทนทุกสภาพอากาศ เป็นมิตร
กับสิ่งแวดล้อม ทำให้บ้านของคุณน่าอยู่
","2. ขอเชิญชม“นิทรรศการภาพถ่าย๑๕๐ปีกรุงเทพฯ” ที่ห้างสรรพสินค้าย่าน
ปทุมวัน",TRUE,TRUE,TRUE
2020,32,"ข้อใดเป็นโครงสร้างของการใช้เหตุผลในข้อความต่อไปนี้
พืชสมุนไพรเป็นพืชทางเลือกที่นำ มาใช้ปลูกแซมในแถวไม้ผลและไม้ยืนต้น
นอกจากสมุนไพรจะช่วยเพิ่มรายได้ให้แก่ครอบครัว หลายชนิดยังมีกลิ่น ช่วยไล่
แมลงศัตรูพืช ไม่ให้เข้ามารบกวนในแปลงด้วย","1. สนับสนุน สนับสนุน สรุป
2. สนับสนุน สรุป สรุป
3. สนับสนุน สรุป สนับสนุน
4. สรุป สรุป สนับสนุน
5. สนับสนุน สรุป สนับสนุน",3. สนับสนุน สรุป สนับสนุน,TRUE,TRUE,TRUE
2020,33,ข้อใดไม่มีการใช้เหตุผล,"1. ภายในอาณาจักรอันยิ่งใหญ่ของจอมปลวก ปลวกแต่ละชนิดมีหน้าที่ต่าง ๆ กันไป
2. ปลวกจะปล่อยความร้อนออกจากตัวตลอดเวลา มันต้องรักษาอุณหภูมิรังไว้ที่ ๓๐°C
3. ปลวกต้องมีวิธีกำจัดความร้อนภายในรังปลวกทั้งหมดอาจถูกอบแห้งตายคารัง
4. ปลวกทหารทำหน้าที่ปกป้องอาณาจักรปลวกพวกมันต้องมีเปลือกนอก
แข็งแรงและมีกรามใหญ่พิเศษ
5. เนินดินที่สร้างจากดินโคลนและน้ำลายของปลวกระบายอากาศได้ดี ช่วยรักษา
อุณหภูมิและปริมาณความชื้นในรังไว้",1. ภายในอาณาจักรอันยิ่งใหญ่ของจอมปลวก ปลวกแต่ละชนิดมีหน้าที่ต่าง ๆ กันไป,TRUE,TRUE,TRUE
2020,34,"ข้อความต่อไปนี้ส่วนใดเป็นการแสดงทรรศนะ
(๑) การแพร่ระบาดของโรคไวรัสโคโรน่าสายพันธุ์ใหม่ (โควิด -๑๙) ได้รับการ
ประกาศให้เป็นภาวะฉุกเฉินด้านสาธารณสุขระหว่างประเทศ / ๒) เนื่องจากไวรัส
ชนิดนี้ได้แพร่ไปยังประเทศต่าง ๆ ทั่วโลกอย่างรวดเร็ว / ๓) โดยถ่ายทอดผ่านการ
สัมผัสกับฝอยละอองจากลมหายใจของผู้ติดเชื้อ / ๔) และสัมผัสพื้นผิวที่มีเชื้อไวรัส
ปนเปื้อนอยู่ เชื้อจึงเข้าสู่ร่างกายได้ /๕) ขณะที่โรคโควิด-๑๙ กำลังแพร่ระบาดอย่าง
ต่อเนื่องเช่นนี้ สถานศึกษาจะต้องดำเนินการอย่างเข้มงวดเพื่อป้องกันการแพร่เชื้อ","1. ส่วนที่ ๑
2. ส่วนที่๒
3. ส่วนที่๓
4. ส่วนที่๔
5. ส่วนที่๕",5. ส่วนที่๕,TRUE,TRUE,TRUE
2020,35,"ข้อใดเป็นประเด็นโต้แย้งของข้อความต่อไปนี้
แผนฟื้นฟูของของ ขสมก. ที่จะปรับเปลี่ยนรถเมล์ธรรมดาให้เป็นรถปรับอากาศ
ทั้งหมด จะทำให้ประชาชนได้ใช้รถใหม่ที่สะอาด สะดวกสบาย ปลอดภัย ค่าบริการ
เหมาจ่ายทั้งวัน ๓๐ บาท เที่ยวเดียวคิดราคา ๑๕ บาท นอกจากนี้จะทำให้การจราจรดีขึ้น
เพราะลดจำนวนรถลง แผนฟื้นฟูนี้แม้จะเป็นประโยชน์กับประชาชน แต่ปัจจุบัน
รถเมล์ธรรมดาก็ยังเป็นที่ต้องการของอีกหลาย ๆ คน เนื่องจากมีสภาพรถเปิดโล่ง
ช่วยลดความเสี่ยงโรคติดต่อทางเดินหายใจ หากเกิดอุบัติเหตุหรือเพลิงไหม้ก็จะ
ปลอดภัยกว่า และยังเป็นที่พึ่งของพ่อค้าแม่ค้าที่มีทุนน้อย รวมทั้งผู้ที่หาเช้ากินค่ำ
อีกด้วย","1. ประชาชนทั่วไปที่ใช้บริการรถเมล์นิยมรถปรับอากาศมากกว่ารถเมล์ธรรมดา
จริงหรือ
2. ค่าโดยสารรถเมล์ปรับอากาศจะส่งผลกระทบต่อค่าครองชีพของผู้ที่มีรายได้
น้อยจริงหรือไม่
3. รถเมล์ธรรมดาเสี่ยงต่อการติดเชื้อโรคติดต่อทางเดินหายใจน้อยกว่า
รถปรับอากาศหรือไม่
4. แผนฟื้นฟูของขสมก ที่จะเปลี่ยนรถเมล์ธรรมดาเป็นรถปรับอากาศทั้งหมด
เหมาะสมหรือไม่
5. แผนฟื้นฟูของขสมก ในการเปลี่ยนรถเมล์ทั้งหมดเป็นแบบปรับอากาศสามารถ
แก้ปัญหาจราจรได้จริงหรือ","4. แผนฟื้นฟูของขสมก ที่จะเปลี่ยนรถเมล์ธรรมดาเป็นรถปรับอากาศทั้งหมด
เหมาะสมหรือไม่",TRUE,TRUE,TRUE
2020,36,ข้อใดเป็นบรรยายโวหาร,"1. แสงแดดยามบ่ายลอดทะลุลงมาบนพรมใบสนที่ปกคลุมไปทั่ว
2. ต้นนางพญาเสือโคร่งอวดช่อดอกสีชมพูงามสะพรั่งไปทั้งไหล่เขา
3. ต้นบุกป่ากำลังออกดอกขณะที่ต้นกล้าเล็กๆ ก็กำลังชูแขนยื่นใบออกไป
4. ลูกพุทราป่าร่วงหล่นสีเหลืองอร่ามเต็มพื้นนึกถึงรสเปรี้ยวอมหวาน
ทำให้น้ำลายสอ
5. ลูกพุทราดิบที่ยังไม่ร่วงจากต้นพวกเด็กๆ ที่วิ่งเล่นอยู่หน้าบ้านช่วยกันสอยไป
จิ้มพริกกะเกลือกิน","5. ลูกพุทราดิบที่ยังไม่ร่วงจากต้นพวกเด็กๆ ที่วิ่งเล่นอยู่หน้าบ้านช่วยกันสอยไป
จิ้มพริกกะเกลือกิน",TRUE,TRUE,TRUE
2020,37,"ข้อความต่อไปนี้ใช้วิธีอธิบายตามแบบใด
ในวัฒนธรรมฝรั่งมีการใช้ประโยคสั้น ๆ ที่คมคาย แสดงไหวพริบและอารมณ์ขัน
เรียกลักษณะประโยคนี้ว่า one liners เนื้อหามักเกี่ยวกับสิ่งที่เห็นรอบตัว ซึ่งแม้จะ
เป็นความจริง แต่กลับตรงข้ามกับความคาดหมาย (คือมีความขัดแย้งอยู่ในที)
เช่น ขอให้ชีวิตคุณ เหมือนกระดาษชำระ... ยาวและมีประโยชน์ บางครั้งผมต้องการ
สิ่งที่คุณคนเดียวเท่านั้นที่จะให้ได้ นั่นคือการที่ไม่มีคุณอยู่ตรงนี้","1. ชี้แจงตามลำดับขั้น
2. ให้ความหมายพร้อมตัวอย่าง
3. ชี้สาเหตุและผลลัพธ์ที่สัมพันธ์กัน
4. กล่าวซ้ำด้วยถ้อยคำที่แปลกออกไป
5. เปรียบเทียบความเหมือนและความต่าง",2. ให้ความหมายพร้อมตัวอย่าง,TRUE,TRUE,TRUE
2020,38,"ข้อใดเหมาะสมที่จะอยู่ในส่วนความลงท้ายของเรียงความเรื่อง“การเปลี่ยนแปลงใน
ยุคดิจิทัล” ","1. การเป็นผู้ประกอบการในยุคที่มีการเปลี่ยนแปลงทางเทคโนโลยีจำเป็นต้องมี
ความคิดก้าวหน้าทันสมัยอยู่ตลอดเวลา
2. กิจการหรือธุรกิจเดิมที่สืบทอดจากรุ่นพ่อแม่สามารถอยู่รอดได้หากกำหนด
เป้าหมายให้ตรงกับความต้องการของผู้ซื้อให้มากที่สุด
3. ปัจจุบันร้านค้าหลายแห่งได้ทยอยปิดกิจการ เพราะแม่ค้าพ่อค้าหน้าใหม่นิยม
ขายสินค้าผ่านระบบออนไลน์ซึ่งช่วยลดทั้งต้นทุนและเวลา
4. กราฟิกดีไซน์การตลาดออนไลน์และโฆษณาการทำ เว็บและโปรแกรมมิ่ง
งานเขียนและแปลภาษาเป็นอาชีพของคนรุ่นใหม่ในประเทศไทย
5. การทำธุรกิจที่มีการแบ่งปันทรัพยากรร่วมกันโดยมีตัวกลางให้ข้อมูลว่าใคร
ต้องการใช้บริการและใครที่สามารถให้บริการได้บ้างกำลังเป็นที่นิยม","1. การเป็นผู้ประกอบการในยุคที่มีการเปลี่ยนแปลงทางเทคโนโลยีจำเป็นต้องมี
ความคิดก้าวหน้าทันสมัยอยู่ตลอดเวลา",TRUE,TRUE,TRUE
2020,39,"ข้อใดเป็นประเด็นเนื้อเรื่องที่ไม่จำเป็นสำหรับการเขียนเรียงความเรื่อง
“รักษ์โลก โลกยั่งยืน”","1. การแสวงหาพลังงานทดแทน
2. การจัดการขยะและการรีไซเคิล
3. การศึกษาทัศนคติผู้บริโภคอาหารคลีน
4. การดูแลรักษาและจัดการทรัพยากรป่าไม้
5. การใช้ผลิตภัณฑ์ที่เป็นมิตรกับสิ่งแวดล้อม",3. การศึกษาทัศนคติผู้บริโภคอาหารคลีน,TRUE,TRUE,TRUE
2020,40,"ข้อความต่อไปนี้ส่วนใดใช้ภาษาเหมาะสมกับรายงานเชิงวิชาการ
๑) ปัจจุบันอินทผลัมเป็นพืชเศรษฐกิจที่กำลังมาแรง / ๒) เกษตรกรหันมาปลูก
กันมากขึ้น เพราะปลูกง่าย ถึงต้นทุนจะสูงแต่ผลตอบแทนดีทีเดียว / ๓) พันธุ์ที่นิยม
ปลูกคือพันธุ์บาร์ฮี เนื่องจากให้ผลผลิตสูง เนื้อมีรสหวานกรอบ / ๔) ๘๐% ขายทาง
ออนไลน์ และมีขาประจำมาเลือกซื้อถึงสวน / ๕) นอกจากขายกันแบบลูกสด ๆ แล้ว
ยังเอามาทำน้ำอินทผลัมและอินทผลัมอบแห้งอีกด้วย","1. ส่วนที่ ๑
2. ส่วนที่ ๒
3. ส่วนที่ ๓
4. ส่วนที่ ๔
5. ส่วนที่ ๕",3. ส่วนที่ ๓,TRUE,TRUE,TRUE
2020,41,ข้อใดใช้ภาษาเหมาะสมกับการเขียนรายงานเชิงวิชาการ,"1. เทมเป้ก็คือถั่วหมักนั่นเอง เป็นอาหารพื้นเมืองของคนอินโดนีเซีย
2. เทมเป้ผลิตจากถั่วเหลืองที่ไม่ตัดแต่งพันธุกรรม หมักโดยวิธีธรรมชาติ
3. รูปร่างหน้าตาเทมเป้เป็นแผ่นอัดแน่นด้วยถั่ว เวลาใช้ทำอาหารก็หั่นเป็นชิ้นๆ
4. เมนูจากเทมเป้ลงตัวมากสำหรับคนที่โปรดปรานอาหารมังสวิรัติ
5. เทมเป้จัดว่ามีคุณค่าทางอาหารเหนือกว่าถั่วเหลืองทั่วๆไป",2. เทมเป้ผลิตจากถั่วเหลืองที่ไม่ตัดแต่งพันธุกรรม หมักโดยวิธีธรรมชาติ,TRUE,TRUE,TRUE
2020,42,"ประกาศต่อไปนี้ขาดส่วนประกอบส่วนใด
เทศบาลนครหาดใหญ่ ขอเชิญร่วมงาน
“สืบสานศิลป์ถิ่นใต้ ประจำปี ๒๕๖๔”
๓-๔ กันยายน ๒๕๖๔
เวลา ๙.๐๐-๒๔.๐๐ น. ณ ลานจัตุรัสนครหาดใหญ่
อำเภอหาดใหญ่ จังหวัดสงขลา","1. สถานที่
2. ระยะเวลา
3. จุดประสงค์
4. ลักษณะงาน
5. ผู้ออกประกาศ",4. ลักษณะงาน,TRUE,TRUE,TRUE
2020,43,ข้อใดผู้พูดมีเจตนาชม,"1.ทรงผมเธอถ้าเปลี่ยนใหม่ฉันว่าจะดูสวยขึ้นนะ
2. ไปทะเลแหลมสิงห์คราวนี้เห็นฉลามวาฬหลายตัว
3. สอบเสร็จแล้วฉันอยากไปดูหนังที่สนุก ๆ ทุกเรื่องเลย
4. ลองไปนั่งชิงช้าสวรรค์ยักษ์ริมแม่น้ำเจ้าพระยาสิ จะได้ดูวิว ๓๖๐ องศา
5. ผัดกะเพราหมูสับพ่อเราทำง่าย ๆ ตามหารสมือแบบนี้ที่ไหนก็ไม่เหมือน",5. ผัดกะเพราหมูสับพ่อเราทำง่าย ๆ ตามหารสมือแบบนี้ที่ไหนก็ไม่เหมือน,TRUE,TRUE,TRUE
2020,44,คำพูดของเพื่อนตามข้อใดทำให้วดีสบายใจขึ้นหลังจากพลัดตกบันไดที่โรงเรียน,"1. โชคยังดีนะนี่ แขนขาไม่เดาะไม่หัก เจ็บแค่นี้ ๒-๓ วันก็หาย
2. คราวหน้าคราวหลังจะเดินเหินดูทางให้ดีนะ อย่าตกลงมาอีกล่ะ
3. เดชะบุญ หวังว่าไม่มีใครแอบถ่ายคลิปไปโพสต์นะ ไม่งั้นอายเขาตายเลย
4. เคราะห์ร้ายจังนะเธอนี่ บันไดนี้เราเดินขึ้นเดินลงกันวันละหลายเที่ยว ไม่น่าเลย
5. ดวงเธอเป็นยังไงคราวก่อนโดนประตูหนีบ หวังว่าคราวหน้าคงไม่โดนกระเบื้อง
ตกใส่หัวนะ",1. โชคยังดีนะนี่ แขนขาไม่เดาะไม่หัก เจ็บแค่นี้ ๒-๓ วันก็หาย,TRUE,TRUE,TRUE
2020,45,คำที่มีรูปวรรณยุกต์ในข้อใดใช้รูปวรรณยุกต์กับเสียงวรรณยุกต์ตรงกันทุกคำ,"1. แจ้งข่าวว่าท้าวจะวิวาห์
2. ได้ฟังจะแจ้งไม่แคลงการ
3. จะรีบร้อนไปทำไมให้ได้อาย
4. มิได้ไกลพระทูลกระหม่อมแก้ว
5. ตั้งพระแท่นไว้ระหว่างให้ห่างกัน",4. มิได้ไกลพระทูลกระหม่อมแก้ว,TRUE,TRUE,TRUE
2020,46,คำในข้อใดใช้พยัญชนะสะกดตรงตามมาตราตัวสะกดทุกคำ,"1. บีโอไอหารือ ๕ สถานทูตในกลุ่มประเทศตลาดใหม่
2. หน่วยงานที่บีโอไอเข้าพบต่างยืนยันจะช่วยเหลือและประสานงานกับไทย
ในเรื่องนี้
3. เพื่อสร้างเครือข่ายและช่องทางลงทุนแบบครบวงจรให้แก่นักลงทุนไทย
4. โดยมีแผนจัดกิจกรรมดันผู้ประกอบการไทยให้ลงทุนกับต่างชาติ
5. บีโอไอมีส่วนช่วยสนับสนุนบริษัทของคนไทยเป็นอย่างดี","2. หน่วยงานที่บีโอไอเข้าพบต่างยืนยันจะช่วยเหลือและประสานงานกับไทย
ในเรื่องนี้",TRUE,TRUE,TRUE
2020,47,"ข้อความต่อไปนี้มีคำที่ใช้อักษรนำกี่แห่ง
รูปร่างทารกในช่วงแรกคลอดจะมีศีรษะโตกว่าลำตัวใบหน้าอูม คอสั้น แขนขาสั้น
น้ำหนักตัวโดยเฉลี่ยทารกชายประมาณ ๓.๓ กิโลกรัมและทารกหญิงประมาณ
๓.๒ กิโลกรัม ศีรษะค่อนข้างนุ่มเนื่องจากกะโหลกยังไม่ประสานกันสนิท
โดยเฉพาะกระหม่อม","1. ๔ แห่ง
2. ๕ แห่ง 
3. ๖ แห่ง
4. ๗ แห่ง
5. ๘ แห่ง",4. ๗ แห่ง,TRUE,TRUE,TRUE
2020,48,ข้อใดใช้คำลักษณนามไม่ถูกต้อง,"1. ในฤดูฝนมีลมมรสุมพัดผ่านประเทศไทยหลายลูก
2. สองแม่ลูกปลูกกระต๊อบหลังเล็กอยู่ในสวนยางพารา
3. หนังสือพิมพ์ทุกเล่มลงข่าวการระบาดของโรคอุบัติใหม่
4. ฝักบัวอันที่ใช้อยู่มีคราบหินปูนเกาะเลยทำให้อุดตันน้ำไหลอ่อน
5. กฎหมายฉบับนี้จะมีผลบังคับหลังจากประกาศในราชกิจจานุเบกษา",3. หนังสือพิมพ์ทุกเล่มลงข่าวการระบาดของโรคอุบัติใหม่,TRUE,TRUE,TRUE
2020,49,"ข้อความต่อไปนี้ส่วนใดมีการสะกดคำไม่ถูกต้อง
๑) การแทงหยวกเป็นศิลปหัตถกรรมที่เกิดจากภูมิปัญญาการใช้วัสดุจาก
ธรรมชาติ / ๒) เพื่อใช้ในพิธีมงคลและอวมงคลในชีวิตประจำวัน / ๓) บางท้องถิ่น
ใช้ประดับตกแต่งที่ตั้งองค์กฐิน / ๔) ลวดลายในการแทงหยวกส่วนใหญ่เป็น
ลายกระจัง / ๕) การแทงหยวกเกิดจากแรงศรัทธาและความเชื่อเรื่องอานิสงฆ์
ของการทำบุญออกพรรษา","1. ส่วนที่ ๑ และ ส่วนที่ ๓
2. ส่วนที่ ๒ และ ส่วนที่ ๔
3. ส่วนที่ ๓ และ ส่วนที่ ๕
4. ส่วนที่ ๔ และ ส่วนที่ ๑
5. ส่วนที่ ๕ และ ส่วนที่ ๒",3. ส่วนที่ ๓ และ ส่วนที่ ๕,TRUE,TRUE,TRUE
2020,50,คำที่ขีดเส้นใต้ในข้อใดใช้ผิดความหมาย,"1. อาหารที่ร้านนี้รสชาติถูกคอสมาชิกทุกคนในบ้านฉัน
2. วิทยากรใช้ภาษารัดกุมทำให้การบรรยายครั้งนี้ไม่เยิ่นเย้อ
3. ผู้จัดการคนใหม่ทุ่มเทกำลังความคิดเพื่อเพิ่มผลกำไรให้สหกรณ์
4. พนักงานสายการบินให้ผู้โดยสารยืนยันการเดินทางภายใน ๑ ชั่วโมง
5. สมบูรณ์ไม่ทำการทำงานใดๆทรัพย์สินที่พ่อแม่ให้ไว้จึงร่อยหรอลงทุกวัน",1. อาหารที่ร้านนี้รสชาติถูกคอสมาชิกทุกคนในบ้านฉัน,TRUE,TRUE,TRUE
2020,51,คำในข้อใดใช้ได้ทั้งความหมายตามตัวและความหมายเชิงอุปมาทั้ง ๒ คำ,"1. ชักใย ออกนอกหน้า
2. ตากล้อง กระเป๋าเบา
3. หักคอ หุ่นไล่กา
4. คว่ำบาตร ขีดเส้นตาย
5. ติดลบ กลับตาลปัตร",5. ติดลบ กลับตาลปัตร,TRUE,TRUE,TRUE
2020,52,ข้อใดใช้สำนวนไม่ถูกต้อง,"1. พอเงินเดือนออกเธอก็ใช้จ่ายไปจนหมด กินน้ำไม่เผื่อแล้งเอาเสียเลย
2. ทุกวันนี้เขาใช้สมบัติที่พ่อแม่ทิ้งไว้ให้ทั้งนั้นใคร ๆ ก็ว่าเขากินบุญเก่า
3. พอได้ข่าวว่าน้ำจะท่วมเขาก็รีบขนของหนีน้ำขึ้นชั้นสอง เข้าทำนองกินปูนร้อนท้อง
4. เขาเคยทุจริตมาก่อน เจ้านายจึงรู้สึกเหมือนกินน้ำเห็นปลิงเมื่อต้องเลื่อนตำแหน่งให้
5. ก่อนจะสั่งซื้อสินค้าควรดูให้ดี อย่ากินข้าวต้มกระโจมกลาง อาจได้ของแพง
คุณภาพต่ำ",3. พอได้ข่าวว่าน้ำจะท่วมเขาก็รีบขนของหนีน้ำขึ้นชั้นสอง เข้าทำนองกินปูนร้อนท้อง,TRUE,TRUE,TRUE
2020,53,สถานการณ์ตามข้อใดมีความหมายตรงกับสำนวน“กระเชอก้นรั่ว”,"1. แก้วมณีสะสมปากกาสวย ๆ ไว้หลายสิบด้ามแต่ทำหายอยู่เรื่อย ๆ เหมือน
กระเชอก้นรั่ว
2. แก้วก่องประดิษฐ์ของเล่นจากวัสดุเหลือใช้แล้วนำ ไปแจกในวันเด็กเป็นประจำ๒
ทุกปี จนได้ชื่อว่า สาวกระเชอก้นรั่ว
3. แก้วใสจ่ายของเอาไปทำขนมครั้งละมาก ๆ พอขายไม่หมดก็เอาไปแจกเพื่อนบ้าน
เสมอ นี่แหละแม่กระเชอก้นรั่วละ
4. แก้วเด่นซื้อกระเป๋าหรูบ่อยมาก ทั้ง ๆ ที่รู้ว่าเงินเดือนเธอต้องใช้เป็นค่าครองชีพ
ของครอบครัวด้วย อย่างนี้เรียกว่ากระเชอก้นรั่ว
5. ก้อนแก้วประมาทว่าของที่ซื้อมาตอนต้นเดือนจะพอใช้ไปตลอดเดือน นี่ยังไม่ถึง
อาทิตย์เลยหมดเสียแล้วใคร ๆ ตั้งสมญาเธอว่ากระเชอก้นรั่ว","4. แก้วเด่นซื้อกระเป๋าหรูบ่อยมาก ทั้ง ๆ ที่รู้ว่าเงินเดือนเธอต้องใช้เป็นค่าครองชีพ
ของครอบครัวด้วย อย่างนี้เรียกว่ากระเชอก้นรั่ว",TRUE,TRUE,TRUE
2020,54,"ข้อความต่อไปนี้ส่วนใดเป็นประโยคสามัญ
๑) ฝายชะลอน้ำแบบชั่วคราวเป็นฝายอย่างง่าย ๆ ซึ่งใช้เวลาก่อสร้างน้อย /
๒) ฝายชนิดนี้สร้างตามภูมิปัญญาของแต่ละท้องถิ่น / ๓) ฝายในบริเวณต้นน้ำ ช่วย
เพิ่มระยะเวลาการไหลของน้ำ / ๔) เมื่อฝนตกฝ่ายจะชะลอน้ำไม่ให้ไหลเร็วจนเกินไป /
๕) นอกจากนี้ฝายยังช่วยกักเก็บตะกอนที่ไหลมากับน้ำอีกด้วย","1. ส่วนที่ ๑ และ ส่วนที่ ๒
2. ส่วนที่ ๒ และ ส่วนที่ ๓
3. ส่วนที่ ๓ และ ส่วนที่ ๔
4. ส่วนที่ ๔ และ ส่วนที่ ๕
5. ส่วนที่ ๕ และ ส่วนที่ ๑",2. ส่วนที่ ๒ และ ส่วนที่ ๓,TRUE,TRUE,TRUE
2020,55,"ข้อความต่อไปนี้ส่วนใดไม่เป็นประโยค
๑) เมื่อมดกลับถึงรังมันจะสื่อสารกับพวกพ้องว่าเจอแหล่งอาหารแล้ว /
๒) ไม่นานมดจำนวนมากก็จะออกไปขนอาหารกลับรัง / ๓) พวกมันตามรอยกลิ่นที่
มดกลุ่มแรกทิ้งไว้ / ๔) มดกลุ่มใหญ่นี้จะปล่อยกลิ่นของพวกมันทับกลิ่นเดิม /
๕) เหตุผลที่ทำให้เราเห็นกองทัพมดเดินขบวนเป็นเส้นตรงไปยังแหล่งอาหาร","1. ส่วนที่ ๑
2. ส่วนที่ ๒
3. ส่วนที่ ๓
4. ส่วนที่ ๔
5. ส่วนที่ ๕",5. ส่วนที่ ๕,TRUE,TRUE,TRUE
